"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EU778942.1.1391",1.7131795556364,-2.95563031617292,1.97104407640323,-1.49952522703925,0.133737429239935,0.221910018699425
"FJ900888.1.1397",8.58848074136077,-4.56847557043232,1.2965334413667,-3.52360797236099,0.000425713606408254,0.00190912802873805
"GU361882.1.1515",3.51122072789395,-4.38668937786928,1.44660168427942,-3.03240997542068,0.00242609451337768,0.0087945926109941
"AY422712.1.1545",3.91206129313296,-4.50330520043426,1.94406278021489,-2.31644021287032,0.0205342452685727,0.049901657496252
"DQ794506.1.1387",1.07385226413801,-1.74185683485962,2.36720857367864,-0.735827359797356,0.461835768530234,0.551919118985307
"FJ557977.1.1384",570.146196800316,1.96903118502292,0.924896952329714,2.12891952996834,0.0332609186651793,0.0753567688507969
"HQ876461.1.1511",15.6199297615443,-1.45049280030699,0.850859180141598,-1.70473896757582,0.0882431187863485,0.16682571061954
"AUIB01000007.114179.115679",1.35549230273112,0.158382597124544,1.68184607603986,0.0941718742166218,0.924972626586632,0.944514301796208
"KC283048.1.1543",1.74847345438351,-3.37773711447743,1.40979046182316,-2.39591429077289,0.0165789665518049,0.042673671301983
"KF842558.1.1416",21.3930416387996,-6.83985295284834,1.11462407600601,-6.1364661863014,8.43773133404857e-10,1.66836960468688e-08
"GQ448359.1.1396",12.5300419120606,-5.4690883574103,1.21048883354996,-4.51808245217041,6.24021856832091e-06,4.68016392624068e-05
"FJ470572.1.1360",1.35814460495647,-2.99483427998773,1.5879147674018,-1.88601702148534,0.0592926609476668,0.125205376272986
"GARB01003133.115.1632",6.46261509980015,-5.25838564518925,1.26488951771237,-4.15718967669157,3.22186482183512e-05,0.000197395943309617
"DQ796089.1.1390",0.495118790084853,-1.50510379551328,2.85169282739448,-0.527793099261836,0.597642947255378,NA
"GABT01019963.848.2718",1.24360863278497,-2.72563382132783,1.78117135566899,-1.53024795320949,0.125955365807183,0.213991496269106
"HQ323458.1.1504",4.25115074945604,-4.64472121989477,1.56193243650476,-2.97370175005045,0.00294230910565214,0.0104057273248673
"EF648100.1.1506",1.35570710682927,0.104448162037791,1.98395578065729,0.0526464163446158,0.958013633330611,0.965988948035495
"FR873975.1.1545",3.45404169804979,-1.61091580907529,1.79144506286941,-0.899227022063987,0.36853174982638,0.470121147139224
"KF928780.1.1519",0.0152864680970514,2.58893733605209,3.10094398196995,0.834886844491593,0.403781422517527,NA
"GU553044.1.1341",4.73917347978194,-4.77632762044026,1.84745314980605,-2.58535791337479,0.00972779580977972,0.0278394156398301
"FJ957564.1.1515",2972.64201581457,0.134103857563416,0.622112738832981,0.215561986103967,0.829329189814683,0.877757171701672
"JUYT01000096.171.1693",739.126618998946,5.87604276209762,1.39782277051213,4.20371086095899,2.62574313588818e-05,0.000165535980305994
"FJ557934.1.1411",1.55400708740317,0.635988509874409,0.868602758023989,0.732197202920745,0.464048211328224,0.55304375870624
"JF697561.1.1506",0.779955499363332,-2.15029593697996,2.30216748689099,-0.9340310595229,0.350287871654116,0.453497690980776
"GAON01156409.139.1558",1.38813301153097,-2.9983724624786,1.61204427473638,-1.85998145923686,0.0628881491684953,0.128897526296332
"HM066712.1.1464",8.89909994286541,-5.09872693994949,1.35672470847136,-3.75811460358401,0.00017119847181943,0.000897245002909062
"KF842545.1.1386",2.48120011927314,-3.88725083267045,1.46335128370207,-2.65640306327285,0.00789791536694965,0.0240251271651965
"FJ957846.1.1474",2.34264354292491,0.955003202606235,0.796429115504592,1.19910634105984,0.230486598770413,0.325524904107564
"HQ327111.1.1473",32.1365141219718,-11.8241434817318,1.47918210906799,-7.99370368884602,1.30944258431356e-15,4.74672936813667e-14
"HQ728404.1.1491",3.92672395924897,-4.50615212267199,1.95124889398595,-2.30936818801571,0.0209231587514733,0.0505643003160605
"KC991107.1.1597",3.01764696794538,2.6218428254381,1.40055654879817,1.8720006897886,0.0612065080809185,0.127416760543011
"GQ175334.1.1521",51.6414683492973,-4.49099526817549,0.842688249152715,-5.32936738193631,9.8555455345328e-08,1.19087841875605e-06
"JN866570.1.1464",1108.30383717585,-9.94704109235653,0.948119858924156,-10.4913329245562,9.46831246122103e-26,8.2374318412623e-24
"EU328097.1.1450",12.784102295805,-4.51172604634533,0.92779336941004,-4.86285653152945,1.15703712539557e-06,1.04856489488973e-05
"HK556770.9.1472",0.300503280390701,-0.819915318852598,2.95979728467118,-0.277017390041861,0.781766753166707,NA
"KF906841.1.1487",23.7695923530749,2.03109371288549,1.54498328783041,1.31463798274331,0.188631598465314,0.281009401823328
"EF600592.1.1339",37.1006436219395,-7.3722970945295,1.08439145438163,-6.79855698303481,1.05672216489389e-11,2.55374523182691e-10
"FJ671786.1.1387",90.8921728076815,-3.29034144300237,1.16142392636437,-2.83302364305702,0.00461099754012978,0.0147484112496798
"AAAA02020712.626.2096",1.45600628836533,-2.9804047095283,1.672450078879,-1.78205899665836,0.0747396114391242,0.147111904868864
"FLKC01000026.136.1601",0.725463737880414,-2.05656218673396,2.49527224991932,-0.824183488114555,0.409835307640158,0.505037843692547
"KF906835.1.1540",37.2167142315473,3.57828867094681,2.23141174692014,1.60359856305573,0.108802567693267,0.192394784335656
"FM179752.1.1686",2.18219417540001,5.76504509736074,2.23813471808618,2.5758257761581,0.0100001020107924,0.0284316625797038
"AB249372.1.1472",0.368198187265255,-0.767250989895065,2.57746243774493,-0.297676885086383,0.765949787104112,NA
"AB546058.1.1480",0.786477112784069,-2.0806250697367,2.29031080187647,-0.908446603854824,0.363642312726615,0.465248253047286
"JF766389.1.1513",1.08742434305866,0.335990897836434,1.8098681075026,0.18564385793839,0.852724057690792,0.887404222716495
"EF511052.1.1484",3.7686925931657,-4.48450977545139,1.45211323851304,-3.08826450755557,0.00201329187448208,0.00754984452930781
"KF841934.1.1385",1.62109166403318,-1.92543417524327,2.16803191907098,-0.888102319115457,0.374485715299865,0.476319550162109
"KJ890498.1.1488",9.27495639179541,-5.47778185599278,1.4182085090974,-3.86246579459536,0.000112248285723189,0.000618076003665663
"JF766379.1.1511",20.7379981597504,2.55203210860736,1.60678573373995,1.5882840225792,0.112222128743927,0.196050706841799
"GU563744.1.1502",5.18529523103097,-2.21388474312356,1.19354334241739,-1.85488424629773,0.0636127580860432,0.129306307324434
