"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EU778942.1.1391",1.7131795556364,0.855353512294537,2.43381114751174,0.35144613137672,0.725253678960105,1
"FJ900888.1.1397",8.58848074136077,1.47373472610075,1.48455794481588,0.992709466981111,0.320851560059143,1
"GU361882.1.1515",3.51122072789395,0,1.77281787702676,0,1,1
"AY422712.1.1545",3.91206129313296,0,2.38829912602256,0,1,1
"DQ794506.1.1387",1.07385226413801,1.26026258329587,2.94551571689794,0.427858040636467,0.668754477270093,1
"FJ557977.1.1384",607.812758119748,-0.444288603448644,1.08937257735119,-0.407838982443393,0.683391892017752,1
"HQ876461.1.1511",15.6199297615443,-1.43840631802288,1.01618179155596,-1.4155009762775,0.156921662366172,1
"AUIB01000007.114179.115679",1.35549230273112,-0.00305714124159787,2.0272444259753,-0.00150802794296849,0.998796768243101,1
"KC283048.1.1543",1.74847345438351,0,1.73119229136554,0,1,1
"KF842558.1.1416",21.3930416387996,-0.118924230342686,1.37617980966593,-0.086416200490222,0.931135568976379,1
"GQ448359.1.1396",12.5300419120606,1.12045911510964,1.42765647745052,0.784824033517175,0.432556746914613,1
"FJ470572.1.1360",1.35814460495647,0,1.95335016238341,0,1,1
"GARB01003133.115.1632",6.46261509980015,0.338281065234355,1.55296209102345,0.217829570463899,0.827561903845141,1
"DQ796089.1.1390",0.495118790084853,0,3.57768530887548,0,1,1
"GABT01019963.848.2718",1.24360863278497,0.523062272499846,2.19009859930191,0.238830467571903,0.811237044055946,1
"HQ323458.1.1504",4.25115074945604,0,1.91170189827512,0,1,1
"EF648100.1.1506",1.35570710682927,-2.48831823130968,2.34744217720013,-1.06001257687104,0.289138877653492,1
"FR873975.1.1545",3.45404169804979,1.33868576326167,2.03907705659586,0.656515534286155,0.511492475835338,1
"KF928780.1.1519",0.0152864680970514,0,3.57768551804942,0,1,1
"GU553044.1.1341",4.73917347978194,0,2.26142604525654,0,1,1
"FJ957564.1.1515",2972.64201581457,-0.270167949867222,0.719395659993671,-0.375548484501004,0.707252595111082,1
