,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Facultative,2155.61987,1.054444418,0.555927557,1.896729897,0.057863596,0.231454383
NA,8774.875749,0.259565113,0.39376867,0.659181731,0.509779077,0.749157631
Aerobic,41050.01016,0.148024052,0.503458049,0.294014669,0.768746694,0.768746694
Anaerobic,5141.573288,0.477746862,0.823603791,0.580068799,0.561868223,0.749157631
