"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"New.CleanUp.ReferenceOTU74525",0.801308154278234,-1.60890679294692,1.948341208702,-0.825782868914829,0.408927273638745,0.890958864352572
"KJ890498.1.1488",3.51809466733517,-1.20898206125682,1.8360390575437,-0.658472953660489,0.510234270742012,0.915990215045924
"CP001628.1564668.1566028",412.960604596564,-0.71224681136499,1.56149983904362,-0.456129929415313,0.648296549161717,0.948806961645718
"HQ323458.1.1504",6.76985551521246,-1.30989983566733,2.43881040735356,-0.537106054541054,0.591194358858467,0.948806961645718
"HQ327111.1.1473",12.4614502646701,-3.0445406652562,2.2870434039491,-1.33121245534698,0.183119114220856,0.778004921908113
"JF313072.1.1494",2.17581475561009,-4.33054759453764,2.62294280833448,-1.65102631318426,0.098733202057061,0.740434824888498
"New.ReferenceOTU57",2.91437946769705,1.63994235355181,2.23577602249975,0.733500286722923,0.463253353025612,0.909932763028491
"New.ReferenceOTU341",21.3522609493238,-0.252402349414739,4.48311878858344,-0.0563006160036399,0.955102328114999,0.994401679853223
"FJ557974.1.1421",3.03437752671938,1.46267178616636,3.42633775706465,0.42689071827508,0.66945892630579,0.948806961645718
"KF842633.1.1402",7.18585072693602,-1.58278371958364,1.97671128841857,-0.800715678034053,0.423296264120464,0.907063423115279
"KF842558.1.1416",8.875116638186,-1.20846976490595,1.73291685730489,-0.697361653452557,0.485576493134969,0.909932763028491
"AYSG01000002.292.2076",10.4587876149277,-3.87202203031934,1.60234681534121,-2.4164693893031,0.0156718438960167,0.419752900323245
"JQ455220.1.1409",2.44975011912225,-0.391161648879072,2.0697998959254,-0.188985249080894,0.850104377993127,0.976078519745081
"New.CleanUp.ReferenceOTU60648",3.14763629285018,3.47043186767932,2.05347548888983,1.69002838673061,0.0910225240059579,0.740434824888498
"FJ983016.1.1511",1.09029843259192,-0.887432992906166,2.14218418913124,-0.414265494726699,0.678679681021797,0.948806961645718
