"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EU778942.1.1391",1.07253116254043,-1.82297075356428,1.961951437902,-0.929162016116803,0.352805129000298,NA
"FJ900888.1.1397",2.99598699739057,-2.26171681908296,1.0795224894658,-2.09510856990314,0.0361613422994998,0.0723226845989997
"GU361882.1.1515",1.64166525903525,-2.64592099045104,1.48050816334177,-1.78717082145546,0.073909883749671,0.12547491892386
"AY422712.1.1545",2.05746384974597,-2.95143193360843,2.07973387199573,-1.41913923379832,0.155858427599795,0.225300301282872
"DQ794506.1.1387",0.280040035889852,0.731101212800578,2.30337161050588,0.317404803231037,0.750936463055658,NA
"FJ557977.1.1384",3287.11816808066,4.4076163111523,1.0631447195523,4.14582909559894,3.38586309345575e-05,0.000241139517875385
"HQ876461.1.1511",9.71166448932615,0.149518464116965,0.754185676276884,0.198251529855457,0.842848272499114,0.869652634522054
"AUIB01000007.114179.115679",1.07699060126775,1.02187258766727,1.80852191181379,0.565031908649876,0.572052060881274,NA
"KC283048.1.1543",0.516735080710269,-0.983339070102354,1.40203856859331,-0.701363779948618,0.483076019806061,NA
"KF842558.1.1416",8.875116638186,-4.91479186480274,1.08340992535166,-4.53641022645005,5.7219829632274e-06,5.25888737398424e-05
"GQ448359.1.1396",9.51426792995631,-4.68895595833831,1.176603108062,-3.98516366836865,6.74336296048481e-05,0.000425994837201505
"FJ470572.1.1360",0.993479578505147,-1.9105178235552,1.57245413775456,-1.21499112608994,0.22436947591866,NA
"GARB01003133.115.1632",2.00702915208139,-2.9458572569891,1.29630519914595,-2.27250284804067,0.0230561561747459,0.0498696118742651
"DQ796089.1.1390",0.469043446038282,-0.812938885346398,2.52840793700802,-0.321522042961306,0.747814810445839,NA
"GABT01019963.848.2718",0.80036824818406,-0.605074551068572,2.10709153494617,-0.287161018414908,0.773989032641815,NA
"HQ323458.1.1504",2.73108917820508,-3.3769689995435,1.51674648086436,-2.22645580006161,0.0259836664411597,0.0549799318899901
"EF648100.1.1506",0.752842561169435,0.417471670953059,1.83266836795797,0.227794443474911,0.81980604661009,NA
"FR873975.1.1545",1.76196650787314,0.141103238112902,1.64240457858566,0.0859125942247503,0.93153589978571,0.944473898393844
"KF928780.1.1519",0.00499833259720206,4.24012922012262,3.10783672951352,1.36433461251561,0.17246227701978,NA
"GU553044.1.1341",0.600804363147779,-1.17647700542129,1.87084230097812,-0.62884883712871,0.529448023915701,NA
"FJ957564.1.1515",2511.00818989379,1.00012205098036,0.579780468842332,1.72500128018685,0.0845272418070912,0.139319683083646
"JUYT01000096.171.1693",395.440203291531,6.06185045360408,1.32182827754293,4.58595912690876,4.51907010548821e-06,4.55023610621571e-05
"FJ557934.1.1411",5.10379577692654,2.92697722190667,0.918467308879664,3.18680609925786,0.0014385317906176,0.00500061051024215
"JF697561.1.1506",0.59581805089657,-1.15260938330975,2.08593189193952,-0.552563287307545,0.580562486967156,NA
"GAON01156409.139.1558",0.245173525801773,0.0969391294651035,1.65214203603361,0.0586748156943156,0.953211118933864,NA
"HM066712.1.1464",2.57901438277869,-2.53500430550355,1.36045112211405,-1.8633556651152,0.0624122432522655,0.109785391744949
"KF842545.1.1386",3.83510529374154,-3.87424058615738,1.39653139125264,-2.77418797058498,0.00553396927719985,0.015697036509754
"FJ957846.1.1474",5.50370997059425,3.07018330010389,0.79424803197364,3.86552207435093,0.00011085182190739,0.000660586367284858
"HQ327111.1.1473",12.4614502646701,-5.18580116694576,1.43510088182306,-3.61354468708711,0.000302039270422372,0.00154728889409356
"HQ728404.1.1491",1.26867128827622,-2.25339606971382,2.05646632981579,-1.09576122742339,0.27318328032144,NA
"KC991107.1.1597",0.852983736351313,2.95625403037607,1.07007006282494,2.76267333614743,0.00573301118346066,NA
"GQ175334.1.1521",41.1294890124094,-2.86152622391238,0.851558285789646,-3.36034100268181,0.000778463237803942,0.003148476480905
"JN866570.1.1464",499.024213249104,-8.61626120377673,0.895008393248347,-9.62701720874911,6.14884253974619e-22,5.98487340535295e-20
"EU328097.1.1450",5.94471032313106,-3.25709816320762,0.769223381410477,-4.23426827878695,2.29297079678427e-05,0.000176196703331844
"HK556770.9.1472",0.178148908179139,0.583227098916834,3.03647358820054,0.192073825763939,0.847684377179409,NA
"KF906841.1.1487",9.62671276744308,0.544615179841807,1.39506920816885,0.390385779180562,0.696251301907744,0.752364295817618
"EF600592.1.1339",14.8532033150566,-5.52032241909196,1.12866289742639,-4.89102851850589,1.00310427865319e-06,1.17162579746693e-05
"FJ671786.1.1387",38.5946456550497,-2.087361873582,1.14140841758611,-1.82875983865304,0.0674355938409477,0.117911337733873
"AAAA02020712.626.2096",1.01729228494058,-1.91503659525371,1.73472096088664,-1.1039450369441,0.269616980726945,NA
"FLKC01000026.136.1601",0.689410415484647,-1.37337093596284,2.2341142853972,-0.614727252289458,0.538734859148591,NA
