"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KF842913.1.1420",3.76532717559566,-5.76334533783179,3.17124790706466,-1.81737458146765,0.0691597770903746,NA
"FJ470464.1.1525",1.18153114164376,0,1.85887419902405,0,1,NA
"FN794244.1.1497",2.24393597636081,-3.29087288913075,2.85047486525215,-1.15449987973833,0.248295287842098,NA
"JQ795732.1.1518",908.820697796301,-0.368607756883637,1.25591278638967,-0.293497893228128,0.769141609591003,0.988051144628442
"HQ883945.1.1551",0.172612445332716,-2.36162594637486,2.10781916983615,-1.12041202593221,0.262538222568921,NA
"ADDS01000069.379.1898",0.344387086138895,0,5.14181681564431,0,1,NA
"GALZ01007484.194.1638",18.0445758555277,-2.43583558059061,1.55072821288326,-1.57076885578915,0.116236348710939,0.334680521288392
"KF010736.1.1445",0.483171359475712,0,3.90301757409074,0,1,NA
"DQ532350.1.1524",12.9975412587898,-1.33230154486307,1.30371246289885,-1.02192897803604,0.3068145160726,0.554686110847418
"JN178846.1.1525",0.121114938881851,0,5.14181684912303,0,1,NA
"ABXA01000039.540.2054",16.7036308438785,-1.25764513783813,1.60027216166084,-0.785894529673558,0.431929279622202,0.64254745357629
"FN811195.1.1455",5.30312385001642,-2.37301859956202,3.03827156305213,-0.781042296686008,0.434777618288149,0.64254745357629
"GU305772.1.1500",7.0153427280268,-4.94234381705529,2.48707131268995,-1.987214356033,0.0468986476297799,0.182141259399378
"HQ681994.1.1453",1.56273774552881,0,2.83202785778584,0,1,NA
"JQ825174.1.1458",1.17996820199845,-4.47024822004514,5.12995920239995,-0.871400345241309,0.383535597357284,NA
"AGWQ01000001.1612.3142",0.438152329149909,-2.65253298421608,5.14181680755561,-0.515874657439824,0.605941955138778,NA
"JN082676.1.1481",1.31670912113554,0,2.93973506549471,0,1,NA
"GU731299.1.1390",45.6124261002349,-2.50740630115234,0.907297493520546,-2.7635988405776,0.00571677751668942,0.0397792435536305
"FN563408.1.1215",2.42492584913346,-3.40832251911366,4.3762844109644,-0.778816502550519,0.436087815145969,NA
"HQ121123.1.1458",0.650455120397445,0,5.14181679501195,0,1,NA
"AOQK01000143.3212.4810",0.115523240821031,0,3.43834085740793,0,1,NA
"DQ298283.1.1371",0.363127085707039,0,4.96282474894737,0,1,NA
"JN187532.1.1511",3.31001339291111,-2.30296795700258,1.79286411955268,-1.28451896152463,0.198960433359466,NA
"KF733619.1.1482",2.25410921433363,0,4.5282199413897,0,1,NA
"JN177839.1.1479",0.362882674954422,-1.80270950352446,2.81047620905608,-0.641424929239985,0.52124664052977,NA
"GBKB01000906.322.1853",18669.2156742168,-2.67580941834093,1.22259654718333,-2.18862831283597,0.0286238662385689,0.116791059324475
"GQ492499.1.1357",0.266261804295449,0,4.46543576119678,0,1,NA
"HK556755.1.1486",37.7576847532159,-3.93523456629977,1.67184403644346,-2.35382875466737,0.0185811689392967,0.0969704754019546
"JX548347.1.1509",2.01022325938643,1.15046828615246,2.44737904371491,0.470081775484253,0.638296594140006,NA
"HQ860483.1.1449",4.67483429116706,0,2.25581082105699,0,1,1
"KF842901.1.1378",0.77727491827702,0,2.85407928864427,0,1,NA
"GU455318.1.1451",1.43923315195187,-1.88841495893976,2.77310535032772,-0.680974835202922,0.495887413721187,NA
"DQ808873.1.1403",0.557802911659896,0,5.14181680005555,0,1,NA
"EF509307.1.1494",0.34153862505951,-2.35968445538536,4.46459929303897,-0.528532193037905,0.597130008963424,NA
"JN178087.1.1535",0.495987587830632,0,3.8137787632242,0,1,NA
"AOQH01000134.9789.11348",0.907831759932969,-2.50039932002857,1.59011644330354,-1.57246302970988,0.115843206649511,NA
"GU272299.1.1453",0.289006896218859,0,2.97607746527783,0,1,NA
"KF842622.1.1362",0.855941016003601,0,3.3850388237316,0,1,NA
"HQ883961.1.1547",1.12179919213339,-2.07286410369013,1.41264138030461,-1.46736753757217,0.142276100346094,NA
"HQ883931.1.1537",2.63865330974048,-1.31304945071719,1.60274225379912,-0.819251784000049,0.412642775534856,NA
"FJ940806.1.1506",2.94056388586618,-3.28031559860986,5.03024198766811,-0.652118845703988,0.514324507500019,NA
"JN628990.1.1569",4.08877888974702,-4.66019511833699,2.2024849250673,-2.11588059709176,0.0343549640373852,NA
"HQ739122.1.1450",4.41176224488985,-2.17191411918375,1.81705340404725,-1.19529459857707,0.231971949396675,0.490371082901833
"AY563448.1.1496",1.70088095590516,-2.36110667869215,4.21945177039736,-0.559576648145877,0.575768236655791,NA
"FJ557974.1.1421",1.18853442641278,-2.666500673637,3.19573442189557,-0.834393701606577,0.404059165291326,NA
"CP001628.1564668.1566028",412.960604596564,-2.90443255484697,1.70035769544169,-1.70813033200788,0.0876121618816868,0.27472353028606
"JALV01000036.3467.4991",2.20267861634593,-1.323858207377,2.16505654650781,-0.611465880423473,0.540891199699548,NA
"GQ136604.1.1348",1.31859500268293,0,3.17276962179924,0,1,NA
"KM984489.1.1512",1.43950073281908,0,3.07137292092159,0,1,NA
"DQ793247.1.1384",2.08485161238351,0,3.45322377917097,0,1,NA
"CYUK01000003.1752625.1754089",6.38308561185841,17.1149442983125,1.97636258506433,8.65982002880072,4.72509669724226e-18,7.89091148439458e-16
"LECC01000011.1.1290",2.43018232626345,-1.90297554291975,2.13536196284391,-0.891172352056575,0.372836714444046,NA
"FJ557858.1.1386",9.18252554193437,-1.6691158657633,1.93958591084951,-0.860552686234071,0.389484454089723,0.600298506094362
"GU477345.1.1471",0.432800363970901,-1.95788864468078,2.72192477037627,-0.719302996904697,0.471954249786572,NA
"HQ118978.1.1385",0.51163387298906,0,4.80660494201675,0,1,NA
"GU293227.1.1444",0.504902238681575,0,5.14181680318736,0,1,NA
"JX515496.1.1486",4.96954031650895,-3.30003273821128,2.49774246175138,-1.32120616466493,0.186432631374895,0.451221006371123
"AM111060.1.1503",0.365244968287159,0,5.14181681370297,0,1,NA
"GQ448744.1.1393",0.640600406365606,-2.96285653749961,4.22965189861006,-0.700496544047338,0.483617262680554,NA
"CBUJ010000005.204.1751",5.96053997735806,0,2.06027105015494,0,1,1
"DQ793560.1.1388",1.80849563175883,0,3.69223568823962,0,1,NA
"KF842874.1.1392",0.28706982345897,0,5.14181682146975,0,1,NA
"GQ415379.1.1495",4.86027948645475,0,2.35910563565322,0,1,1
"KF841938.1.1366",1.52158199182871,-2.96603870633091,3.70749813109552,-0.800010843283817,0.42370451477859,NA
"FJ957511.1.1474",22.8510511972243,-0.0161802974073939,1.18046898541426,-0.0137066687963138,0.989064003017795,1
"JQ014308.13.1441",0.292951603389481,0,3.5481032569383,0,1,NA
"KJ890529.1.1486",0.503228912513769,0,4.2354958838452,0,1,NA
"JF313072.1.1494",0.598589715898869,0,3.43009047082824,0,1,NA
"ACKS01000100.344.1864",0.489008895461025,-2.9686755593535,3.39173039285708,-0.875268731738074,0.381427703271363,NA
"HM036005.1.1486",1.73848268751606,-4.73091160964169,3.7709029488139,-1.25458323214862,0.209630093616633,NA
"JQ996667.1.1507",0.190173329710211,0,5.14181683487267,0,1,NA
"GX182404.8.1529",0.908663408583999,-2.68894732579494,2.24922959439788,-1.19549704151691,0.231892891446261,NA
"LQCG01000007.381521.383064",6.9779788520331,-2.92192530382921,1.52114319664642,-1.92087458318915,0.0547475207877297,0.20317413270113
"HQ003516.1.1442",0.159836186430132,0,5.14181684066878,0,1,NA
"GQ448348.1.1394",0.810185144315416,-1.6701694887289,2.89925890850402,-0.576067726766314,0.564569404555184,NA
"CP001601.1487755.1489023",239.020305370395,6.148452742155,1.41894929888965,4.33310249137603,1.47022621724301e-05,0.000223207071163257
"DQ794196.1.1405",2.10105606439924,-1.69260941547199,3.86408608780917,-0.438036155770962,0.661360074102834,NA
"JF830192.1.1516",0.273948098062244,-2.95936975917927,5.14087897103676,-0.575654431051984,0.564848782080243,NA
